application_id,Interview Taken on,Status,event_name,Department,Post Name,Offered Salary
278058,14-06-2014 15:55,Rejected,Male,Service Department,c5,24232
155879,15-06-2014 12:08,Rejected,Male,Operations Department,c5,87290
690984,15-06-2014 16:18,Rejected,Male,Service Department,c5,80410
860350,15-06-2014 16:19,Rejected,Male,Service Department,c5,76864
129706,16-06-2014 11:26,Rejected,Male,Marketing Department,i5,91589
232317,16-06-2014 12:20,Hired,Female,Human Resource Department,c9,55923
450279,16-06-2014 15:10,Rejected,Female,General Management,i5,80347
959439,16-06-2014 15:10,Hired,Female,General Management,i5,38516
281797,16-06-2014 15:10,Hired,Don’t want to say,General Management,i5,44331
184057,16-06-2014 02:47,Rejected,Male,Marketing Department,i7,2360
595958,16-06-2014 02:47,Rejected,Male,Marketing Department,i7,84718
321811,27-06-2014 15:54,Rejected,Male,Marketing Department,i7,5024
717204,16-06-2014 15:38,Hired,Male,Operations Department,i7,61734
865820,16-06-2014 15:40,Hired,Male,Operations Department,i7,41177
211845,16-06-2014 15:43,Hired,Male,Operations Department,i7,40367
728259,04-07-2014 15:37,Rejected,Male,Operations Department,i6,96553
378829,04-07-2014 15:39,Rejected,Male,Operations Department,i6,68165
782971,07-07-2014 13:42,Hired,Female,Operations Department,i6,47196
746982,07-07-2014 13:40,Hired,Don’t want to say,Operations Department,i6,78657
882121,16-06-2014 17:03,Rejected,Male,Operations Department,i7,69497
960400,16-06-2014 07:31,Rejected,Male,Sales Department,i7,44449
292179,16-06-2014 10:20,Rejected,Male,Operations Department,c9,64722
675024,16-06-2014 10:04,Rejected,Male,Operations Department,i5,1516
112074,16-06-2014 11:06,Hired,Male,Production Department,i6,95519
660727,07-07-2014 16:23,Rejected,Male,Production Department,i6,5408
976582,07-07-2014 16:24,Hired,Male,Production Department,i6,45087
833229,07-07-2014 16:24,Rejected,Male,Production Department,i6,91891
703438,17-06-2014 19:50,Rejected,Male,Sales Department,i5,68761
306707,17-06-2014 12:56,Rejected,Male,Operations Department,c-10,68773
174113,17-06-2014 11:11,Rejected,Male,Service Department,i5,80424
793265,17-06-2014 13:31,Rejected,Male,Service Department,c9,22786
71650,17-06-2014 09:43,Rejected,Male,Service Department,i6,13682
598035,17-06-2014 09:43,Hired,Male,Service Department,i6,21448
693363,17-06-2014 09:45,Hired,Female,Service Department,i6,98086
978878,17-06-2014 09:41,Rejected,Don’t want to say,Service Department,i6,23580
741707,17-06-2014 15:55,Hired,Female,Sales Department,c-10,54390
124924,17-06-2014 08:56,Rejected,Male,Operations Department,i7,62508
570987,20-06-2014 01:06,Rejected,Female,Operations Department,i1,55211
821427,18-06-2014 16:30,Hired,Male,Service Department,c8,87189
159009,18-06-2014 16:32,Rejected,Don’t want to say,Service Department,c8,6337
431469,18-06-2014 23:53,Rejected,Male,Service Department,c9,42782
87527,18-06-2014 15:17,Rejected,Male,Service Department,i5,68759
749355,18-06-2014 11:59,Rejected,Male,Marketing Department,c-10,93633
450487,18-06-2014 12:00,Hired,Female,Marketing Department,c-10,94599
427831,18-06-2014 12:11,Rejected,Male,Operations Department,c9,66048
17608,18-06-2014 12:12,Rejected,Male,Operations Department,c9,22580
14313,18-06-2014 10:30,Rejected,Male,Operations Department,i5,9609
777059,18-06-2014 12:38,Rejected,Male,Service Department,c5,30344
249616,18-06-2014 12:40,Rejected,Male,Service Department,c5,35271
583928,18-06-2014 12:43,Hired,Male,Service Department,c5,50946
75888,18-06-2014 05:31,Hired,Don’t want to say,Marketing Department,c9,83771
655469,18-06-2014 17:20,Rejected,Male,Service Department,c9,12642
990771,18-06-2014 17:21,Rejected,Male,Service Department,c9,54606
963868,18-06-2014 17:21,Rejected,Male,Service Department,c9,73842
228644,18-06-2014 14:26,Rejected,Male,Service Department,c5,82625
840497,19-06-2014 12:47,Rejected,Female,Finance Department,c5,72452
612764,19-06-2014 15:51,Rejected,Female,Production Department,c5,65012
140937,19-06-2014 14:49,Rejected,Male,Marketing Department,i7,27197
157059,19-06-2014 16:48,Rejected,Male,Production Department,c9,25222
18776,19-06-2014 17:44,Rejected,Male,Purchase Department,i1,62050
316797,20-06-2014 09:56,Rejected,Male,Operations Department,c-10,38779
831922,20-06-2014 04:52,Hired,Male,Purchase Department,c9,98409
339313,20-06-2014 15:26,Rejected,Female,General Management,c9,21220
58885,20-06-2014 15:31,Rejected,Female,General Management,c9,73385
469633,20-06-2014 09:45,Rejected,Male,Sales Department,i6,62700
604341,20-06-2014 09:46,Rejected,Male,Sales Department,i6,30898
252378,20-06-2014 17:19,Rejected,Male,Operations Department,c-10,13370
870897,20-06-2014 15:08,Rejected,Male,Service Department,i5,12608
445431,20-06-2014 15:09,Rejected,Male,Service Department,i5,44717
529856,20-06-2014 15:10,Hired,Male,Service Department,i5,52346
617345,20-06-2014 15:11,Hired,Don’t want to say,Service Department,i5,63678
931047,20-06-2014 15:11,Rejected,Don’t want to say,Service Department,i5,47860
212844,20-06-2014 16:39,Hired,Female,Finance Department,c9,59213
496033,20-06-2014 16:40,Rejected,Female,Finance Department,c9,38102
80259,20-06-2014 08:20,Hired,Female,Sales Department,c-10,55952
278631,20-06-2014 13:35,Rejected,Male,Operations Department,i5,71755
431577,20-06-2014 13:37,Hired,Male,Operations Department,i5,61930
709095,20-06-2014 13:39,Hired,Male,Operations Department,i5,40025
239190,20-06-2014 12:59,Rejected,Male,Operations Department,c9,1216
468968,20-06-2014 11:40,Rejected,Male,Service Department,c5,44445
278514,20-06-2014 05:52,Hired,Male,Sales Department,i5,57390
308552,20-06-2014 09:29,Hired,Female,Service Department,i6,19351
647156,21-06-2014 16:34,Rejected,Don’t want to say,Operations Department,c5,90879
219236,21-06-2014 14:25,Rejected,Don’t want to say,Marketing Department,c9,28592
951001,22-06-2014 09:07,Hired,Female,Service Department,c-10,85827
783405,22-06-2014 16:01,Rejected,Male,Service Department,c9,7539
139588,22-06-2014 12:41,Rejected,Male,Service Department,c5,86287
763361,22-06-2014 02:38,Hired,Male,Operations Department,c5,37485
151914,22-06-2014 02:39,Rejected,Don’t want to say,Operations Department,c5,71079
813774,22-06-2014 02:40,Rejected,Don’t want to say,Operations Department,c5,89547
787490,22-06-2014 14:55,Rejected,Male,Operations Department,c-10,42500
507412,22-06-2014 14:56,Rejected,Male,Operations Department,c-10,81722
190392,22-06-2014 14:59,Hired,Female,Operations Department,c-10,40902
529792,22-06-2014 15:00,Rejected,Female,Operations Department,c-10,89323
661229,10-07-2014 17:09,Hired,Male,Operations Department,c-10,27817
686696,10-07-2014 17:10,Hired,Male,Operations Department,c-10,7235
48507,22-06-2014 09:11,Rejected,Male,Service Department,c9,93685
90943,23-06-2014 21:11,Hired,Male,Operations Department,i7,24329
397684,23-06-2014 16:41,Rejected,Male,Operations Department,i7,98488
860109,23-06-2014 16:22,Rejected,Male,Service Department,c9,80153
381855,23-06-2014 16:23,Rejected,Male,Service Department,c9,18933
124098,23-06-2014 16:23,Hired,Male,Service Department,c9,99950
26091,23-06-2014 17:43,Rejected,Male,Sales Department,c-10,58760
849322,23-06-2014 08:58,Rejected,Male,Operations Department,c9,92747
842644,23-06-2014 15:57,Rejected,Male,Production Department,i7,45000
500389,23-06-2014 10:49,Rejected,Male,Operations Department,i6,21609
961630,23-06-2014 10:51,Hired,Don’t want to say,Operations Department,i6,1770
887205,23-06-2014 10:14,Rejected,Male,Sales Department,i5,69826
724771,23-06-2014 10:14,Rejected,Male,Sales Department,i5,66193
202953,24-06-2014 21:24,Hired,Male,Service Department,i5,56772
141903,24-06-2014 20:10,Rejected,Male,Service Department,b9,4417
746731,24-06-2014 18:05,Rejected,Male,Operations Department,c9,28392
39116,24-06-2014 00:33,Rejected,Male,Operations Department,b9,58099
832026,24-06-2014 07:17,Rejected,Female,Finance Department,c9,64733
103409,24-06-2014 19:13,Rejected,Female,Service Department,i1,84778
842023,25-06-2014 11:25,Rejected,Male,Service Department,c9,57572
273935,25-06-2014 11:27,Hired,Female,Service Department,c9,71034
224305,25-06-2014 17:50,Rejected,Male,Service Department,c9,9137
930428,25-06-2014 11:55,Rejected,Male,Service Department,c8,79329
904609,25-06-2014 11:57,Rejected,Male,Service Department,c8,7154
820245,25-06-2014 12:20,Hired,Female,General Management,c9,36480
213385,25-06-2014 12:20,Rejected,Female,General Management,c9,77882
797233,18-07-2014 17:26,Hired,Don’t want to say,Operations Department,c5,45473
52581,25-06-2014 15:39,Rejected,Female,Operations Department,i5,8361
205409,25-06-2014 19:58,Rejected,Female,Service Department,i7,88469
926369,26-06-2014 09:39,Hired,Female,Operations Department,i7,72641
409635,26-06-2014 18:13,Hired,Male,Service Department,b9,36612
669926,26-06-2014 10:44,Hired,Female,Service Department,b9,65268
99798,26-06-2014 10:44,Hired,Female,Service Department,b9,98297
465488,26-06-2014 18:07,Rejected,Male,Operations Department,c9,7807
377818,04-07-2014 07:37,Hired,Female,Sales Department,b9,6821
218937,04-07-2014 07:37,Rejected,Don’t want to say,Sales Department,b9,55512
692071,26-06-2014 08:19,Rejected,Male,Sales Department,c-10,31271
958561,26-06-2014 16:47,Hired,Male,Operations Department,i6,42656
796498,26-06-2014 11:59,Rejected,Male,Operations Department,i1,82745
167582,26-06-2014 09:02,Rejected,Male,Purchase Department,i7,97823
170195,26-06-2014 09:04,Rejected,Male,Purchase Department,i7,75871
245448,26-06-2014 09:05,Rejected,Female,Purchase Department,i7,3381
106736,11-07-2014 10:44,Rejected,Female,Operations Department,i7,47122
347906,11-07-2014 10:45,Hired,Male,Operations Department,i7,16873
575292,03-07-2014 16:50,Hired,Female,Finance Department,c9,66536
910150,27-06-2014 13:51,Rejected,Male,Operations Department,c5,51779
499010,27-06-2014 13:55,Hired,Male,Operations Department,c5,60429
777478,30-06-2014 09:51,Hired,Female,Operations Department,c5,30070
926942,30-06-2014 09:54,Rejected,Male,Operations Department,c5,62255
728782,27-06-2014 05:19,Rejected,Male,Service Department,c-10,95458
605607,27-06-2014 05:22,Hired,Male,Service Department,c-10,42248
524171,27-06-2014 05:24,Hired,Female,Service Department,c-10,10154
118021,27-06-2014 18:02,Rejected,Male,Service Department,b9,66336
865873,27-06-2014 18:04,Hired,Female,Service Department,b9,76666
459625,27-06-2014 08:08,Rejected,Male,Operations Department,c-10,4887
95500,27-06-2014 15:51,Rejected,Male,Sales Department,c9,28931
405195,27-06-2014 14:12,Rejected,Male,Sales Department,c-10,26238
86468,27-06-2014 10:25,Rejected,Male,Operations Department,c-10,71021
369294,27-06-2014 14:12,Rejected,Male,Service Department,c5,6008
758632,27-06-2014 14:14,Rejected,Male,Service Department,c5,4748
58792,27-06-2014 18:41,Rejected,Male,Service Department,c5,3265
185368,27-06-2014 18:42,Rejected,Male,Service Department,c5,1079
760150,27-06-2014 02:57,Rejected,Male,Operations Department,i5,54810
879614,27-06-2014 02:58,Rejected,Female,Operations Department,i5,38722
388194,28-06-2014 15:42,Rejected,Male,Purchase Department,i5,61652
981989,28-06-2014 00:06,Rejected,Male,Service Department,i5,84733
224545,28-06-2014 13:43,Rejected,Female,Sales Department,i5,69498
79239,28-06-2014 13:44,Hired,Male,Sales Department,i5,6389
94365,28-06-2014 16:30,Rejected,Male,Operations Department,c8,48728
165194,28-06-2014 16:31,Hired,Male,Operations Department,c8,39800
102178,28-06-2014 16:32,Rejected,Male,Operations Department,c8,86589
790311,28-06-2014 07:12,Rejected,Male,Sales Department,c9,21392
12887,29-06-2014 17:47,Hired,Male,Human Resource Department,i6,13201
572590,29-06-2014 17:47,Hired,Female,Human Resource Department,i6,5612
147125,29-06-2014 00:36,Rejected,Male,Operations Department,c5,53789
819071,29-06-2014 00:37,Rejected,Male,Operations Department,c5,93280
754821,29-06-2014 00:14,Hired,Male,Purchase Department,i7,17687
524867,29-06-2014 12:38,Rejected,Male,Service Department,i7,83659
326373,29-06-2014 12:39,Hired,Male,Service Department,i7,72303
253780,30-06-2014 16:12,Rejected,Male,Service Department,i5,9436
405282,08-07-2014 08:03,Hired,Female,General Management,i7,40537
780674,30-06-2014 10:32,Rejected,Male,Marketing Department,i7,4760
686874,30-06-2014 16:38,Rejected,Male,Service Department,i5,76824
568925,30-06-2014 18:53,Rejected,Male,Marketing Department,i6,38429
293063,30-06-2014 14:40,Rejected,Female,Sales Department,i5,72632
260348,30-06-2014 14:45,Hired,Female,Sales Department,i5,2634
113826,30-06-2014 14:46,Hired,Male,Sales Department,i5,53852
196727,30-06-2014 07:14,Hired,Female,Purchase Department,i6,70369
818735,30-06-2014 07:16,Rejected,Male,Purchase Department,i6,74961
612260,01-07-2014 14:30,Rejected,Female,Production Department,c5,33821
330494,01-07-2014 12:46,Rejected,Male,Operations Department,c5,52362
126343,01-07-2014 15:09,Rejected,Male,Service Department,c-10,47976
23469,14-07-2014 18:36,Rejected,Male,Sales Department,c9,31246
497220,01-07-2014 18:45,Hired,Male,Operations Department,i1,53229
138200,01-07-2014 16:27,Rejected,Male,Sales Department,i6,59446
489004,01-07-2014 16:30,Hired,Female,Sales Department,i6,40641
949475,01-07-2014 16:31,Hired,Female,Sales Department,i6,17388
474738,01-07-2014 16:33,Hired,Male,Sales Department,i6,59726
767146,01-07-2014 01:39,Rejected,Female,Service Department,i1,95355
778898,01-07-2014 09:46,Rejected,Male,Service Department,c9,29566
925339,01-07-2014 09:47,Rejected,Male,Service Department,c9,8573
408232,01-07-2014 18:30,Rejected,Male,Service Department,i5,21305
820647,04-07-2014 15:39,Hired,Male,Service Department,c-10,91084
940730,04-07-2014 15:40,Rejected,Male,Service Department,c-10,93487
661566,04-07-2014 15:43,Hired,Female,Service Department,c-10,40463
777656,01-07-2014 14:49,Rejected,Male,Operations Department,i1,90379
639198,23-07-2014 16:00,Hired,Female,Operations Department,c5,97563
979135,02-07-2014 08:10,Hired,Male,Service Department,c5,6335
891161,02-07-2014 23:00,Hired,Male,Operations Department,c9,94163
171540,02-07-2014 10:04,Hired,Female,Operations Department,c8,5077
67082,02-07-2014 12:10,Rejected,Male,Operations Department,i5,18221
401929,02-07-2014 10:57,Hired,Female,Operations Department,c9,57358
518050,02-07-2014 02:11,Rejected,Male,Sales Department,c5,47754
257932,02-07-2014 06:12,Hired,Female,Sales Department,b9,22978
532479,02-07-2014 17:06,Rejected,Male,Purchase Department,i5,1917
312444,02-07-2014 12:04,Rejected,Female,Finance Department,c5,2365
123836,02-07-2014 12:05,Rejected,Female,Finance Department,c5,77828
736754,03-07-2014 18:01,Hired,Male,Purchase Department,i7,71443
870269,03-07-2014 09:12,Rejected,Male,Operations Department,i5,21542
593675,03-07-2014 09:12,Hired,Male,Operations Department,i5,30565
59370,03-07-2014 09:13,Rejected,Female,Operations Department,i5,7651
257346,03-07-2014 18:40,Rejected,Male,Operations Department,c9,51074
767725,03-07-2014 18:43,Hired,Female,Operations Department,c9,69889
449755,16-07-2014 12:29,Rejected,Female,Operations Department,c9,65247
322174,16-07-2014 12:29,Hired,Male,Operations Department,c9,67722
292713,03-07-2014 15:58,Hired,Female,Service Department,i7,5941
622008,10-07-2014 08:03,Rejected,Male,Operations Department,c9,68417
644076,10-07-2014 08:07,Hired,Male,Operations Department,c9,41975
846754,10-07-2014 08:06,Hired,Female,Operations Department,c9,3100
612651,03-07-2014 07:23,Rejected,Male,Service Department,c8,42315
816780,03-07-2014 07:24,Rejected,Female,Service Department,c8,15247
801096,03-07-2014 15:59,Hired,Female,Finance Department,i5,95379
46893,04-07-2014 09:17,Rejected,Male,Sales Department,i7,92525
537285,04-07-2014 09:18,Rejected,Male,Sales Department,i7,19689
779410,04-07-2014 03:57,Rejected,Male,Sales Department,c5,94544
754754,04-07-2014 04:00,Hired,Male,Sales Department,c5,48838
251737,04-07-2014 18:17,Rejected,Male,Operations Department,c5,94390
413637,04-07-2014 18:18,Rejected,Male,Operations Department,c5,36198
642052,04-07-2014 18:25,Hired,Female,Operations Department,c5,84258
48899,04-07-2014 18:27,Rejected,Male,Operations Department,c5,80594
943501,04-07-2014 16:36,Rejected,Male,Production Department,c9,88876
983194,04-07-2014 16:37,Hired,Male,Production Department,c9,37268
515701,04-07-2014 16:38,Rejected,Male,Production Department,c9,31190
59145,04-07-2014 09:27,Rejected,Female,Finance Department,b9,2538
530199,04-07-2014 09:30,Rejected,Female,Finance Department,b9,17383
903278,04-07-2014 08:47,Rejected,Female,Service Department,i5,77813
333940,04-07-2014 08:47,Hired,Don’t want to say,Service Department,i5,83932
